Time_submitted,Rating
2022-04-14 10:59:33,3
2022-04-14 10:57:21,3
2022-04-14 10:55:54,2
2022-04-14 10:52:55,1
2022-04-14 10:51:40,2
2022-04-14 10:51:24,3
2022-04-14 10:50:45,3
2022-04-14 10:50:12,2
2022-04-14 10:48:24,1
2022-04-14 10:48:18,5
2022-04-14 10:47:36,3
2022-04-14 10:46:20,1
2022-04-14 10:46:17,2
2022-04-14 10:45:01,3
2022-04-14 10:43:06,1
2022-04-14 10:41:59,1
2022-04-14 10:41:34,2
2022-04-14 10:40:58,2
2022-04-14 10:38:50,2
2022-04-14 10:37:49,1
2022-04-14 10:33:49,1
2022-04-14 10:33:21,5
2022-04-14 10:31:44,3
2022-04-14 10:27:57,1
2022-04-14 10:26:02,2
2022-04-14 10:25:48,1
2022-04-14 10:25:02,5
2022-04-14 10:24:23,3
2022-04-14 10:23:26,1
2022-04-14 10:22:57,4
2022-04-14 10:22:55,1
2022-04-14 10:22:34,3
2022-04-14 10:21:53,2
2022-04-14 10:19:14,3
2022-04-14 10:17:02,2
2022-04-14 10:15:33,1
2022-04-14 10:15:01,1
2022-04-14 10:14:01,1
2022-04-14 10:11:58,1
2022-04-14 10:07:43,5
2022-04-14 10:04:59,1
2022-04-14 10:02:21,1
2022-04-14 10:02:00,2
2022-04-14 10:00:59,1
2022-04-14 10:00:40,4
2022-04-14 9:59:57,1
2022-04-14 9:58:34,3
2022-04-14 9:55:22,1
2022-04-14 9:54:31,2
2022-04-14 9:53:57,1
2022-04-14 9:50:40,2
2022-04-14 9:50:14,2
2022-04-14 9:48:57,2
2022-04-14 9:48:36,2
2022-04-14 9:47:59,2
2022-04-14 9:47:59,1
2022-04-14 9:47:40,1
2022-04-14 9:46:49,3
2022-04-14 9:46:49,2
2022-04-14 9:45:08,1
2022-04-14 9:44:59,2
2022-04-14 9:38:59,5
2022-04-14 9:33:13,2
2022-04-14 9:32:36,1
2022-04-14 9:30:04,2
2022-04-14 9:27:56,5
2022-04-14 9:27:54,2
2022-04-14 9:25:54,1
2022-04-14 9:24:57,2
2022-04-14 9:23:20,1
2022-04-14 9:22:57,1
2022-04-14 9:20:51,1
2022-04-14 9:19:51,2
2022-04-14 9:15:56,2
2022-04-14 9:15:19,1
2022-04-14 9:14:03,1
2022-04-14 9:13:41,1
2022-04-14 9:12:25,1
2022-04-14 9:10:56,1
2022-04-14 9:10:16,3
2022-04-14 9:08:30,2
2022-04-14 9:05:45,2
2022-04-14 9:05:33,3
2022-04-14 9:02:01,1
2022-04-14 9:01:42,1
2022-04-14 9:01:31,3
2022-04-14 8:59:46,1
2022-04-14 8:59:45,3
2022-04-14 8:58:38,3
2022-04-14 8:56:17,1
2022-04-14 8:51:55,1
2022-04-14 8:51:37,1
2022-04-14 8:51:03,1
2022-04-14 8:49:21,1
2022-04-14 8:46:56,5
2022-04-14 8:46:27,5
2022-04-14 8:40:54,2
2022-04-14 8:37:59,1
2022-04-14 8:37:05,1
2022-04-14 8:36:41,5
2022-04-14 8:36:08,1
2022-04-14 8:31:20,2
2022-04-14 8:31:06,5
2022-04-14 8:30:49,2
2022-04-14 8:30:19,1
2022-04-14 8:21:12,1
2022-04-14 8:20:57,3
2022-04-14 8:17:28,1
2022-04-14 8:17:23,3
2022-04-14 8:15:29,3
2022-04-14 8:14:59,1
2022-04-14 8:14:58,1
2022-04-14 8:12:57,5
2022-04-14 8:11:38,2
2022-04-14 8:09:27,1
2022-04-14 8:09:12,2
2022-04-14 8:05:49,2
2022-04-14 8:05:25,5
2022-04-14 8:01:53,1
2022-04-14 8:00:52,1
2022-04-14 7:58:58,5
2022-04-14 7:56:22,2
2022-04-14 7:55:51,3
2022-04-14 7:52:59,1
2022-04-14 7:51:00,1
2022-04-14 7:50:59,1
2022-04-14 7:44:07,2
2022-04-14 7:43:29,1
2022-04-14 7:42:42,1
2022-04-14 7:39:33,3
2022-04-14 7:38:44,4
2022-04-14 7:38:31,2
2022-04-14 7:38:31,3
2022-04-14 7:38:28,2
2022-04-14 7:37:48,2
2022-04-14 7:37:00,3
2022-04-14 7:31:25,3
2022-04-14 7:27:41,1
2022-04-14 7:23:43,5
2022-04-14 7:23:42,1
2022-04-14 7:23:38,1
2022-04-14 7:23:00,3
2022-04-14 7:22:59,5
2022-04-14 7:21:05,3
2022-04-14 7:20:44,1
2022-04-14 7:19:11,1
2022-04-14 7:16:07,1
2022-04-14 7:13:36,1
2022-04-14 7:11:46,2
2022-04-14 7:07:07,2
2022-04-14 7:04:08,2
2022-04-14 7:03:43,1
2022-04-14 6:56:38,2
2022-04-14 6:53:39,2
2022-04-14 6:53:27,1
2022-04-14 6:50:17,1
2022-04-14 6:44:25,1
2022-04-14 6:42:58,2
2022-04-14 6:41:01,5
2022-04-14 6:40:33,1
2022-04-14 6:39:37,1
2022-04-14 6:35:43,3
2022-04-14 6:35:25,2
2022-04-14 6:34:35,2
2022-04-14 6:34:06,2
2022-04-14 6:34:00,2
2022-04-14 6:33:22,5
2022-04-14 6:32:44,5
2022-04-14 6:31:19,1
2022-04-14 6:30:59,5
2022-04-14 6:30:47,1
2022-04-14 6:30:22,2
2022-04-14 6:28:11,2
2022-04-14 6:27:07,4
2022-04-14 6:24:58,1
2022-04-14 6:24:23,2
2022-04-14 6:20:03,1
2022-04-14 6:17:31,1
2022-04-14 6:15:32,2
2022-04-14 6:13:38,1
2022-04-14 6:11:06,3
2022-04-14 6:09:57,5
2022-04-14 6:09:00,2
2022-04-14 6:08:40,1
2022-04-14 6:06:39,1
2022-04-14 6:06:15,1
2022-04-14 6:05:38,1
2022-04-14 6:05:03,5
2022-04-14 6:04:40,5
2022-04-14 6:03:54,3
2022-04-14 6:00:34,1
2022-04-14 5:59:08,1
2022-04-14 5:58:56,2
2022-04-14 5:54:20,2
2022-04-14 5:53:24,1
2022-04-14 5:53:09,2
2022-04-14 5:50:43,3
2022-04-14 5:49:28,1
2022-04-14 5:48:01,1
2022-04-14 5:47:38,1
2022-04-14 5:47:33,4
2022-04-14 5:46:07,2
2022-04-14 5:44:27,3
2022-04-14 5:43:48,1
2022-04-14 5:43:32,1
2022-04-14 5:42:58,2
2022-04-14 5:42:33,4
2022-04-14 5:41:15,2
2022-04-14 5:38:16,3
2022-04-14 5:38:12,1
2022-04-14 5:35:20,5
2022-04-14 5:27:46,3
2022-04-14 5:26:22,2
2022-04-14 5:23:16,2
2022-04-14 5:20:12,2
2022-04-14 5:17:42,3
2022-04-14 5:17:20,1
2022-04-14 5:15:31,1
2022-04-14 5:10:55,1
2022-04-14 5:10:50,5
2022-04-14 5:10:46,1
2022-04-14 5:08:11,1
2022-04-14 4:59:21,5
2022-04-14 4:58:46,2
2022-04-14 4:57:54,4
2022-04-14 4:56:13,5
2022-04-14 4:54:39,1
2022-04-14 4:54:06,2
2022-04-14 4:52:53,1
2022-04-14 4:49:12,5
2022-04-14 4:48:50,4
2022-04-14 4:48:22,4
2022-04-14 4:42:57,2
2022-04-14 4:37:53,1
2022-04-14 4:37:52,1
2022-04-14 4:28:07,1
2022-04-14 4:27:28,4
2022-04-14 4:27:19,5
2022-04-14 4:25:53,1
2022-04-14 4:25:40,4
2022-04-14 4:24:30,1
2022-04-14 4:23:36,1
2022-04-14 4:19:50,5
2022-04-14 4:19:37,1
2022-04-14 4:19:03,1
2022-04-14 4:18:02,3
2022-04-14 4:16:19,3
2022-04-14 4:16:13,1
2022-04-14 4:14:27,2
2022-04-14 4:14:19,5
2022-04-14 4:12:29,3
2022-04-14 4:12:25,2
2022-04-14 4:11:05,1
2022-04-14 4:09:39,5
2022-04-14 4:09:06,2
2022-04-14 4:04:39,5
2022-04-14 4:03:33,1
2022-04-14 4:03:00,2
2022-04-14 3:59:44,5
2022-04-14 3:58:38,5
2022-04-14 3:56:30,2
2022-04-14 3:55:25,5
2022-04-14 3:54:30,5
2022-04-14 3:51:06,1
2022-04-14 3:47:11,5
2022-04-14 3:42:42,4
2022-04-14 3:39:42,3
2022-04-14 3:37:17,3
2022-04-14 3:36:01,1
2022-04-14 3:33:19,5
2022-04-14 3:32:43,1
2022-04-14 3:30:58,3
2022-04-14 3:28:59,2
2022-04-14 3:28:27,2
2022-04-14 3:26:49,1
2022-04-14 3:26:30,3
2022-04-14 3:20:41,3
2022-04-14 3:20:10,1
2022-04-14 3:18:59,1
2022-04-14 3:18:58,2
2022-04-14 3:17:52,2
2022-04-14 3:16:36,1
2022-04-14 3:16:20,5
2022-04-14 3:16:07,5
2022-04-14 3:15:31,1
2022-04-14 3:13:39,1
2022-04-14 3:13:24,1
2022-04-14 3:11:55,1
2022-04-14 3:11:17,3
2022-04-14 3:11:07,5
2022-04-14 3:10:37,5
2022-04-14 3:10:02,5
2022-04-14 3:09:59,2
2022-04-14 3:08:16,1
2022-04-14 3:05:47,2
2022-04-14 3:05:18,1
2022-04-14 3:05:11,2
2022-04-14 3:05:02,2
2022-04-14 3:04:21,1
2022-04-14 3:03:47,2
2022-04-14 3:02:55,2
2022-04-14 2:58:34,4
2022-04-14 2:58:22,5
2022-04-14 2:50:15,1
2022-04-14 2:48:21,5
2022-04-14 2:47:37,1
2022-04-14 2:44:17,1
2022-04-14 2:43:09,1
2022-04-14 2:42:31,2
2022-04-14 2:41:56,1
2022-04-14 2:41:48,5
2022-04-14 2:40:25,4
2022-04-14 2:38:38,1
2022-04-14 2:33:40,1
2022-04-14 2:32:03,1
2022-04-14 2:30:43,5
2022-04-14 2:26:36,2
2022-04-14 2:20:28,5
2022-04-14 2:18:59,2
2022-04-14 2:18:18,1
2022-04-14 2:14:23,1
2022-04-14 2:11:51,1
2022-04-14 2:04:30,2
2022-04-14 2:01:30,3
2022-04-14 2:00:42,3
2022-04-14 1:59:57,1
2022-04-14 1:57:39,5
2022-04-14 1:56:51,2
2022-04-14 1:56:32,1
2022-04-14 1:55:49,2
2022-04-14 1:55:09,1
2022-04-14 1:52:22,1
2022-04-14 1:50:22,2
2022-04-14 1:49:00,1
2022-04-14 1:48:30,1
2022-04-14 1:48:28,5
2022-04-14 1:46:52,1
2022-04-14 1:46:49,2
2022-04-14 1:43:51,3
2022-04-14 1:42:54,2
2022-04-14 1:39:37,5
2022-04-14 1:39:09,2
2022-04-14 1:36:37,2
2022-04-14 1:33:30,5
2022-04-14 1:33:27,1
2022-04-14 1:29:37,2
2022-04-14 1:29:15,3
2022-04-14 1:27:12,1
2022-04-14 1:26:20,1
2022-04-14 1:24:09,1
2022-04-14 1:23:06,1
2022-04-14 1:22:06,2
2022-04-14 1:21:38,5
2022-04-14 1:18:33,2
2022-04-14 1:18:17,5
2022-04-14 1:16:31,1
2022-04-14 1:14:03,1
2022-04-14 1:12:42,1
2022-04-14 1:12:06,1
2022-04-14 1:11:27,5
2022-04-14 1:11:00,2
2022-04-14 1:03:38,1
2022-04-14 1:01:26,1
2022-04-14 1:00:07,1
2022-04-14 0:58:33,1
2022-04-14 0:57:08,1
2022-04-14 0:56:31,2
2022-04-14 0:55:48,1
2022-04-14 0:55:14,3
2022-04-14 0:50:14,1
2022-04-14 0:49:26,2
2022-04-14 0:47:40,2
2022-04-14 0:43:30,5
2022-04-14 0:43:04,2
2022-04-14 0:42:33,1
2022-04-14 0:40:59,5
2022-04-14 0:37:51,5
2022-04-14 0:33:54,2
2022-04-14 0:33:22,1
2022-04-14 0:32:24,4
2022-04-14 0:31:06,1
2022-04-14 0:28:58,5
2022-04-14 0:27:23,5
2022-04-14 0:26:24,3
2022-04-14 0:24:55,2
2022-04-14 0:24:38,2
2022-04-14 0:23:25,5
2022-04-14 0:22:04,1
2022-04-14 0:19:11,1
2022-04-14 0:17:38,1
2022-04-14 0:11:07,2
2022-04-14 0:09:51,4
2022-04-14 0:09:10,3
2022-04-14 0:09:00,1
2022-04-14 0:06:28,2
2022-04-14 0:06:18,3
2022-04-14 0:05:55,3
2022-04-14 0:03:22,2
2022-04-14 0:01:17,2
2022-04-14 0:00:35,1
2022-04-13 23:57:34,2
2022-04-13 23:55:37,1
2022-04-13 23:54:25,3
2022-04-13 23:53:48,3
2022-04-13 23:51:48,1
2022-04-13 23:50:54,2
2022-04-13 23:48:26,5
2022-04-13 23:48:11,1
2022-04-13 23:47:57,2
2022-04-13 23:47:45,2
2022-04-13 23:47:16,1
2022-04-13 23:46:55,1
2022-04-13 23:45:15,4
2022-04-13 23:43:35,2
2022-04-13 23:43:27,1
2022-04-13 23:43:26,4
2022-04-13 23:43:13,3
2022-04-13 23:42:45,3
2022-04-13 23:39:45,1
2022-04-13 23:39:09,2
2022-04-13 23:37:15,2
2022-04-13 23:35:33,5
2022-04-13 23:32:36,1
2022-04-13 23:30:40,3
2022-04-13 23:28:07,2
2022-04-13 23:27:19,1
2022-04-13 23:20:21,2
2022-04-13 23:18:35,3
2022-04-13 23:18:01,5
2022-04-13 23:17:32,3
2022-04-13 23:15:42,5
2022-04-13 23:10:56,2
2022-04-13 23:10:25,2
2022-04-13 23:09:08,1
2022-04-13 23:07:33,1
2022-04-13 23:06:38,1
2022-04-13 23:06:31,3
2022-04-13 23:04:51,1
2022-04-13 22:54:49,1
2022-04-13 22:52:48,1
2022-04-13 22:51:01,2
2022-04-13 22:48:09,3
2022-04-13 22:46:21,3
2022-04-13 22:42:45,1
2022-04-13 22:42:34,1
2022-04-13 22:40:03,1
2022-04-13 22:37:43,3
2022-04-13 22:36:48,1
2022-04-13 22:36:40,1
2022-04-13 22:34:22,1
2022-04-13 22:29:00,1
2022-04-13 22:28:44,1
2022-04-13 22:28:13,1
2022-04-13 22:27:56,2
2022-04-13 22:25:11,2
2022-04-13 22:18:40,1
2022-04-13 22:16:50,1
2022-04-13 22:15:37,1
2022-04-13 22:15:08,2
2022-04-13 22:11:01,2
2022-04-13 22:10:58,2
2022-04-13 22:08:50,3
2022-04-13 22:08:01,1
2022-04-13 22:06:44,2
2022-04-13 22:06:08,4
2022-04-13 22:05:00,1
2022-04-13 22:04:49,5
2022-04-13 22:04:34,2
2022-04-13 22:04:14,1
2022-04-13 22:04:07,1
2022-04-13 22:03:41,1
2022-04-13 22:03:25,4
2022-04-13 22:02:32,3
2022-04-13 22:00:52,4
2022-04-13 22:00:08,1
2022-04-13 21:58:19,2
2022-04-13 21:55:15,3
2022-04-13 21:53:47,4
2022-04-13 21:52:04,1
2022-04-13 21:48:44,2
2022-04-13 21:48:32,1
2022-04-13 21:43:43,2
2022-04-13 21:43:42,1
2022-04-13 21:41:21,1
2022-04-13 21:40:36,1
2022-04-13 21:40:02,1
2022-04-13 21:38:46,2
2022-04-13 21:38:37,4
2022-04-13 21:38:00,4
2022-04-13 21:36:22,5
2022-04-13 21:35:49,5
2022-04-13 21:33:35,2
2022-04-13 21:32:42,1
2022-04-13 21:27:06,5
2022-04-13 21:26:11,1
2022-04-13 21:25:37,1
2022-04-13 21:25:23,2
2022-04-13 21:19:23,1
2022-04-13 21:18:08,1
2022-04-13 21:17:53,1
2022-04-13 21:17:01,1
2022-04-13 21:09:33,5
2022-04-13 21:09:27,3
2022-04-13 21:09:03,3
2022-04-13 21:08:58,1
2022-04-13 21:07:36,1
2022-04-13 21:05:28,4
2022-04-13 21:04:24,4
2022-04-13 21:02:38,5
2022-04-13 21:02:32,5
2022-04-13 21:01:58,5
2022-04-13 21:00:17,1
2022-04-13 20:59:39,1
2022-04-13 20:55:46,2
2022-04-13 20:54:51,1
2022-04-13 20:52:59,1
2022-04-13 20:51:56,2
2022-04-13 20:50:00,1
2022-04-13 20:49:57,2
2022-04-13 20:46:44,3
2022-04-13 20:46:10,1
2022-04-13 20:46:04,2
2022-04-13 20:45:48,2
2022-04-13 20:43:34,1
2022-04-13 20:43:11,3
2022-04-13 20:42:40,2
2022-04-13 20:41:57,2
2022-04-13 20:41:20,1
2022-04-13 20:41:16,3
2022-04-13 20:38:55,1
2022-04-13 20:38:22,2
2022-04-13 20:38:00,1
2022-04-13 20:33:44,1
2022-04-13 20:33:26,1
2022-04-13 20:33:11,2
2022-04-13 20:31:58,3
2022-04-13 20:30:40,1
2022-04-13 20:29:49,2
2022-04-13 20:28:49,2
2022-04-13 20:26:50,5
2022-04-13 20:24:53,1
2022-04-13 20:24:26,5
2022-04-13 20:23:30,1
2022-04-13 20:21:44,1
2022-04-13 20:21:37,1
2022-04-13 20:21:11,1
2022-04-13 20:19:45,5
2022-04-13 20:19:05,1
2022-04-13 20:18:56,4
2022-04-13 20:17:19,4
2022-04-13 20:17:07,5
2022-04-13 20:16:47,2
2022-04-13 20:15:55,4
2022-04-13 20:14:23,3
2022-04-13 20:14:06,1
2022-04-13 20:14:04,5
2022-04-13 20:13:55,1
2022-04-13 20:12:32,5
2022-04-13 20:12:06,5
2022-04-13 20:10:18,1
2022-04-13 20:09:20,1
2022-04-13 20:06:42,1
2022-04-13 20:05:03,2
2022-04-13 20:04:20,5
2022-04-13 20:03:58,3
2022-04-13 20:03:23,3
2022-04-13 20:02:36,1
2022-04-13 20:01:23,2
2022-04-13 19:56:20,3
2022-04-13 19:56:12,1
2022-04-13 19:54:58,1
2022-04-13 19:54:53,1
2022-04-13 19:54:49,1
2022-04-13 19:52:05,1
2022-04-13 19:51:40,1
2022-04-13 19:51:28,4
2022-04-13 19:50:59,1
2022-04-13 19:43:43,2
2022-04-13 19:40:28,1
2022-04-13 19:40:13,1
2022-04-13 19:38:38,5
2022-04-13 19:38:34,1
2022-04-13 19:38:04,1
2022-04-13 19:37:52,2
2022-04-13 19:37:44,2
2022-04-13 19:37:37,4
2022-04-13 19:35:06,3
2022-04-13 19:35:03,1
2022-04-13 19:33:27,2
2022-04-13 19:32:14,3
2022-04-13 19:27:44,2
2022-04-13 19:27:38,2
2022-04-13 19:27:06,1
2022-04-13 19:24:57,1
2022-04-13 19:24:56,2
2022-04-13 19:24:22,3
2022-04-13 19:24:19,2
2022-04-13 19:24:08,5
2022-04-13 19:23:32,1
2022-04-13 19:23:32,2
2022-04-13 19:22:48,2
2022-04-13 19:21:39,5
2022-04-13 19:21:21,3
2022-04-13 19:20:45,2
2022-04-13 19:19:39,2
2022-04-13 19:19:04,1
2022-04-13 19:18:43,2
2022-04-13 19:17:54,1
2022-04-13 19:17:15,1
2022-04-13 19:17:10,1
2022-04-13 19:15:27,2
2022-04-13 19:13:54,2
2022-04-13 19:13:28,5
2022-04-13 19:13:04,3
2022-04-13 19:11:26,5
2022-04-13 19:11:20,2
2022-04-13 19:10:40,5
2022-04-13 19:08:23,1
2022-04-13 19:06:47,1
2022-04-13 19:06:21,1
2022-04-13 19:03:52,2
2022-04-13 18:59:07,1
2022-04-13 18:57:51,2
2022-04-13 18:57:26,2
2022-04-13 18:54:43,2
2022-04-13 18:52:57,1
2022-04-13 18:50:28,3
2022-04-13 18:48:44,1
2022-04-13 18:48:06,2
2022-04-13 18:47:35,2
2022-04-13 18:45:50,1
2022-04-13 18:45:32,2
2022-04-13 18:44:57,2
2022-04-13 18:44:45,4
2022-04-13 18:43:00,1
2022-04-13 18:42:22,2
2022-04-13 18:41:59,2
2022-04-13 18:39:39,2
2022-04-13 18:39:18,1
2022-04-13 18:39:01,3
2022-04-13 18:38:15,1
2022-04-13 18:37:09,2
2022-04-13 18:35:22,1
2022-04-13 18:34:31,1
2022-04-13 18:33:56,1
2022-04-13 18:33:13,1
2022-04-13 18:33:04,3
2022-04-13 18:31:21,1
2022-04-13 18:28:40,1
2022-04-13 18:26:02,2
2022-04-13 18:23:25,4
2022-04-13 18:22:32,2
2022-04-13 18:22:01,3
2022-04-13 18:21:54,1
2022-04-13 18:19:22,1
2022-04-13 18:19:14,5
2022-04-13 18:17:02,1
2022-04-13 18:16:17,1
2022-04-13 18:16:11,2
2022-04-13 18:15:59,2
2022-04-13 18:13:55,1
2022-04-13 18:13:34,1
2022-04-13 18:12:56,2
2022-04-13 18:12:45,1
2022-04-13 18:11:40,1
2022-04-13 18:09:42,2
2022-04-13 18:08:43,5
2022-04-13 18:05:44,3
2022-04-13 18:03:25,2
2022-04-13 18:02:16,1
2022-04-13 18:01:21,1
2022-04-13 18:00:56,2
2022-04-13 18:00:43,5
2022-04-13 17:58:34,1
2022-04-13 17:58:30,2
2022-04-13 17:56:47,2
2022-04-13 17:56:28,2
2022-04-13 17:53:59,1
2022-04-13 17:50:55,1
2022-04-13 17:49:28,1
2022-04-13 17:49:17,1
2022-04-13 17:47:14,1
2022-04-13 17:44:45,1
2022-04-13 17:40:04,4
2022-04-13 17:40:00,5
2022-04-13 17:39:40,1
2022-04-13 17:35:47,2
2022-04-13 17:35:30,1
2022-04-13 17:35:14,3
2022-04-13 17:35:09,1
2022-04-13 17:33:38,1
2022-04-13 17:33:31,5
2022-04-13 17:33:28,1
2022-04-13 17:33:03,1
2022-04-13 17:32:08,1
2022-04-13 17:31:38,2
2022-04-13 17:31:16,2
2022-04-13 17:29:36,1
2022-04-13 17:29:32,2
2022-04-13 17:29:29,1
2022-04-13 17:29:28,1
2022-04-13 17:29:19,5
2022-04-13 17:28:51,2
2022-04-13 17:28:49,1
2022-04-13 17:28:32,1
2022-04-13 17:25:48,1
2022-04-13 17:25:45,1
2022-04-13 17:25:16,1
2022-04-13 17:23:03,1
2022-04-13 17:22:33,1
2022-04-13 17:19:22,1
2022-04-13 17:15:28,5
2022-04-13 17:15:19,2
2022-04-13 17:14:37,3
2022-04-13 17:13:47,1
2022-04-13 17:13:44,1
2022-04-13 17:12:55,3
2022-04-13 17:12:21,4
2022-04-13 17:12:18,1
2022-04-13 17:09:59,5
2022-04-13 17:09:56,2
2022-04-13 17:08:17,2
2022-04-13 17:07:34,1
2022-04-13 17:06:11,5
2022-04-13 17:05:32,1
2022-04-13 17:05:24,1
2022-04-13 17:02:47,1
2022-04-13 17:02:16,3
2022-04-13 17:01:30,1
2022-04-13 17:00:46,2
2022-04-13 17:00:14,1
2022-04-13 16:59:51,1
2022-04-13 16:59:11,1
2022-04-13 16:58:33,3
2022-04-13 16:57:45,1
2022-04-13 16:57:27,1
2022-04-13 16:56:11,1
2022-04-13 16:56:05,5
2022-04-13 16:54:40,1
2022-04-13 16:53:57,5
2022-04-13 16:53:09,2
2022-04-13 16:52:53,1
2022-04-13 16:51:04,1
2022-04-13 16:50:49,2
2022-04-13 16:49:34,3
2022-04-13 16:48:03,1
2022-04-13 16:46:32,3
2022-04-13 16:46:25,2
2022-04-13 16:45:09,2
2022-04-13 16:43:37,2
2022-04-13 16:41:29,2
2022-04-13 16:40:13,4
2022-04-13 16:39:12,1
2022-04-13 16:39:00,1
2022-04-13 16:37:01,2
2022-04-13 16:35:08,2
2022-04-13 16:33:15,1
2022-04-13 16:31:33,3
2022-04-13 16:31:17,1
2022-04-13 16:29:32,2
2022-04-13 16:26:52,1
2022-04-13 16:25:12,2
2022-04-13 16:22:49,2
2022-04-13 16:22:03,1
2022-04-13 16:21:20,1
2022-04-13 16:18:18,1
2022-04-13 16:15:53,4
2022-04-13 16:15:37,2
2022-04-13 16:14:13,1
2022-04-13 16:13:21,1
2022-04-13 16:12:59,3
2022-04-13 16:12:21,3
2022-04-13 16:11:31,1
2022-04-13 16:10:54,1
2022-04-13 16:07:40,1
2022-04-13 16:07:03,3
2022-04-13 16:06:26,5
2022-04-13 16:03:32,2
2022-04-13 16:03:15,2
2022-04-13 16:03:07,1
2022-04-13 16:00:00,5
2022-04-13 15:58:54,2
2022-04-13 15:58:27,1
2022-04-13 15:56:20,2
2022-04-13 15:55:59,1
2022-04-13 15:55:39,3
2022-04-13 15:55:30,3
2022-04-13 15:53:40,5
2022-04-13 15:53:17,1
2022-04-13 15:51:04,5
2022-04-13 15:49:33,1
2022-04-13 15:48:01,2
2022-04-13 15:47:12,2
2022-04-13 15:46:54,2
2022-04-13 15:45:11,1
2022-04-13 15:43:58,1
2022-04-13 15:43:07,3
2022-04-13 15:42:33,1
2022-04-13 15:41:39,1
2022-04-13 15:41:01,3
2022-04-13 15:40:24,1
2022-04-13 15:40:18,3
2022-04-13 15:40:09,2
2022-04-13 15:39:21,2
2022-04-13 15:39:16,2
2022-04-13 15:39:15,1
2022-04-13 15:38:52,1
2022-04-13 15:38:51,1
2022-04-13 15:37:59,1
2022-04-13 15:37:35,3
2022-04-13 15:35:43,2
2022-04-13 15:34:35,1
2022-04-13 15:33:03,1
2022-04-13 15:33:02,1
2022-04-13 15:31:57,2
2022-04-13 15:30:48,2
2022-04-13 15:30:20,2
2022-04-13 15:28:11,1
2022-04-13 15:27:41,5
2022-04-13 15:24:19,1
2022-04-13 15:23:46,5
2022-04-13 15:22:33,1
2022-04-13 15:21:19,2
2022-04-13 15:21:08,2
2022-04-13 15:20:10,5
2022-04-13 15:18:59,3
2022-04-13 15:17:11,1
2022-04-13 15:16:54,2
2022-04-13 15:14:05,3
2022-04-13 15:13:03,5
2022-04-13 15:10:32,1
2022-04-13 15:07:10,1
2022-04-13 15:06:16,4
2022-04-13 15:06:05,2
2022-04-13 15:04:18,1
2022-04-13 15:00:48,1
2022-04-13 15:00:34,2
2022-04-13 14:59:59,1
2022-04-13 14:59:04,4
2022-04-13 14:58:16,1
2022-04-13 14:57:29,1
2022-04-13 14:56:51,2
2022-04-13 14:43:56,1
2022-04-13 14:43:11,3
2022-04-13 14:41:49,2
2022-04-13 14:41:26,2
2022-04-13 14:41:23,1
2022-04-13 14:39:03,3
2022-04-13 14:38:27,4
2022-04-13 14:38:20,4
2022-04-13 14:37:27,2
2022-04-13 14:36:55,1
2022-04-13 14:36:06,1
2022-04-13 14:30:41,2
2022-04-13 14:30:07,2
2022-04-13 14:26:54,2
2022-04-13 14:25:56,2
2022-04-13 14:25:11,1
2022-04-13 14:24:34,1
2022-04-13 14:23:58,1
2022-04-13 14:22:54,3
2022-04-13 14:22:03,3
2022-04-13 14:21:01,1
2022-04-13 14:20:35,1
2022-04-13 14:20:24,4
2022-04-13 14:20:16,2
2022-04-13 14:19:21,2
2022-04-13 14:18:43,2
2022-04-13 14:18:35,1
2022-04-13 14:17:41,2
2022-04-13 14:17:12,1
2022-04-13 14:15:40,1
2022-04-13 14:14:18,5
2022-04-13 14:14:03,2
2022-04-13 14:11:11,1
2022-04-13 14:11:11,5
2022-04-13 14:08:04,2
2022-04-13 14:07:53,3
2022-04-13 14:05:13,1
2022-04-13 14:05:11,5
2022-04-13 14:03:49,1
2022-04-13 14:03:46,5
2022-04-13 14:03:44,3
2022-04-13 14:01:47,3
2022-04-13 13:59:50,2
2022-04-13 13:59:22,5
2022-04-13 13:59:19,5
2022-04-13 13:59:18,1
2022-04-13 13:58:05,4
2022-04-13 13:57:38,5
2022-04-13 13:57:23,1
2022-04-13 13:56:59,1
2022-04-13 13:56:49,1
2022-04-13 13:56:11,3
2022-04-13 13:56:00,2
2022-04-13 13:55:57,3
2022-04-13 13:55:32,1
2022-04-13 13:55:28,5
2022-04-13 13:54:11,1
2022-04-13 13:50:32,3
2022-04-13 13:50:07,1
2022-04-13 13:49:25,2
2022-04-13 13:49:11,1
2022-04-13 13:48:34,1
2022-04-13 13:47:07,1
2022-04-13 13:46:59,4
2022-04-13 13:46:18,2
2022-04-13 13:45:32,2
2022-04-13 13:44:47,2
2022-04-13 13:43:38,1
2022-04-13 13:42:40,1
2022-04-13 13:41:23,4
2022-04-13 13:39:59,1
2022-04-13 13:38:40,2
2022-04-13 13:37:08,1
2022-04-13 13:33:54,2
2022-04-13 13:33:46,2
2022-04-13 13:32:58,5
2022-04-13 13:32:29,2
2022-04-13 13:31:34,1
2022-04-13 13:31:24,1
2022-04-13 13:31:13,1
2022-04-13 13:31:12,1
2022-04-13 13:30:55,5
2022-04-13 13:30:52,2
2022-04-13 13:27:04,5
2022-04-13 13:26:32,5
2022-04-13 13:25:34,2
2022-04-13 13:24:44,3
2022-04-13 13:23:02,1
2022-04-13 13:20:07,2
2022-04-13 13:19:42,2
